"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"BS5HZR6V","journalArticle","2021","Jung, Jiyoung; Demeke, Wabi; Lee, Sangryun; Chung, Jaywan; Ryu, Byungki; Ryu, Seunghwa","Micromechanics-based theoretical prediction for thermoelectric properties of anisotropic composites and porous media","International Journal of Thermal Sciences","","1290-0729","10.1016/j.ijthermalsci.2021.106918","https://www.sciencedirect.com/science/article/pii/S1290072921000855","By employing a mean-field homogenization theory to an anisotropic thermoelectric composite involving spherical fillers, we obtain analytical predictions of the effective Seebeck coefficient, effective electrical conductivity, and effective thermal conductivity in the presence of interfacial electrical and thermal resistances. First, we validate the thermoelectric Eshelby tensor and concentration tensor for an anisotropic matrix in the presence of interfacial resistance using finite element analysis (FEA) results and subsequently demonstrate that the predicted effective thermoelectric properties match well with the FEA up to a filler volume fraction of less than 20%. Based on the homogenization theory, we investigate the effect of filler size and filler properties on the effective thermoelectric properties of a composite. An interesting observation is that the porosity, which was known not to affect the effective Seebeck coefficient in isotropic materials, noticeably affects the effective Seebeck coefficient in anisotropic materials. Under strong anisotropy, there was a mismatch between the Seebeck coefficients of the porous medium obtained from numerical simulation and theoretical prediction. We discuss the origin of such phenomena in terms of the thermoelectric eddy current existing in an anisotropic medium: as the electric field is not conservative anymore, there is a circulating current in the porous anisotropic materials.","2021-07-01","2021-03-08 00:34:00","2022-04-04 14:48:12","2021-04-25 03:53:40","106918","","","165","","International Journal of Thermal Sciences","","","","","","","","en","All rights reserved","","","","ScienceDirect","","","","C:\Users\cta4r\Zotero\storage\PTX52LYC\Jung 등 - 2021 - Micromechanics-based theoretical prediction for th.pdf; C:\Users\cta4r\Zotero\storage\PK699HBY\S1290072921000855.html; C:\Users\cta4r\Zotero\storage\NLX2L5SY\S1290072921000855.html","","","Thermoelectricity; Anisotropy; Homogenization; Interfacial electrical resistance; Interfacial thermal resistance; Thermoelectric eddy current","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A9J8YMPR","journalArticle","2022","Oh, Jae Myoung; Nasir, Mohammad; Ryu, Byungki; Yun, Hyung Joong; Choi, Chel-Jong; Bae, Jong-Seong; Park, Hee Jung","Anomalous Optoelectric Properties of an Ultrathin Ruthenium Film with a Surface Oxide Layer for Flexible Transparent Conducting Electrodes","Advanced Functional Materials","","1616-3028","10.1002/adfm.202109330","https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.202109330","The growing industrial demand for flexible optoelectric devices has led to intensive researches on highly flexible transparent electrode materials such as graphene, reduced graphene-oxide (r-GO), Ag-nanowire, and 2D metal oxides. However, except Ag-nanowire, transparent electrode materials having optoelectric properties comparable to that of indium–tin–oxide (ITO) have not yet been developed. In this study, an ultrathin ruthenium film with a ruthenium oxide (RuO2) subsurface layer has been introduced as a flexible transparent electrode. The metallic Ru thin film is fabricated from a RuO2 nanosheet using a layer-by-layer coating technique, followed by thermal reduction. The thin film (≈6 nm) reveals comparable sheet resistance and transmittance as that of conventional ITO electrodes. The high transmittance (≈79%) of the metal thin film in the visible range is attributed to the presence of an oxide subsurface layer which acts as antireflection. The Ru film (with oxide subsurface layer) with figure-of-merit ≈3.4 × 10−4 Ω−1 shows the best performance among the thin films fabricated using a wet-chemistry process with 2D nanosheets including graphene, r-GO, and other metal oxides. In addition, the high mechanical flexibility of Ru thin film makes it next-generation flexible transparent conducting electrodes, beyond graphene, r-GO, and 2D metal oxides.","2022-04-04","2021-12-21 15:31:17","2024-04-21 07:25:14","2022-04-04 14:44:28","2109330","","14","32","","","","","","","","","","en","All rights reserved","","","","Wiley Online Library","","_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1002/adfm.202109330","","C:\Users\cta4r\Zotero\storage\ECX9DVMU\Oh 등 - 2021 - Anomalous Optoelectric Properties of an Ultrathin .pdf; C:\Users\cta4r\Zotero\storage\AQ9JHFTA\adfm.html","","","figure-of-merit; ruthenium thin films; sheet resistance; surface oxide layers; transmittance; transparent conducting electrodes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TSYIJGIA","journalArticle","2022","Ziolkowski, Pawel; Blaschkewitz, Przemyslaw; Ryu, Byungki; Park, SuDong; Müller, Eckhard","International Round Robin Test of Thermoelectric Generator Modules","Materials","","1996-1944","10.3390/ma15051627","https://www.mdpi.com/1996-1944/15/5/1627","The status of metrology for the characterization of thermoelectric generator modules (TEM) is investigated in this work by an international round robin (RR) test including twelve laboratories from nine countries on three continents. Measurements have been performed with three samples of a Bi2Te3-based commercial TEM type, which has prevailed over three competing types during previous tests on the short- and long-term stability. A comparison of temperature-dependent results is provided up to 200 °C hot side temperature for the maximum power output Pmax, the incident heat flow (at maximum efficiency conditions), and the maximum efficiency ηmax. Data evaluation from all RR participants reveals maximum standard deviations for these measurands of 27.2% (Pmax), 59.2% (), and 25.9% (ηmax). A comparison between RR data sets and reference data from manufacturer specifications shows high deviations of up to 46%, too. These deviations reflect the absence of measurement guidelines and reference samples and confirm the need for improvements in the standardization of TEM metrology. Accordingly, the results of the RR are presented against the background of our own investigations on the uncertainty budgets for the determination of the abovementioned TEM properties using inhouse-developed characterization facilities, which comprise reference and absolute measurement techniques for the determination of heat flow.","2022-02-22","2022-02-22 23:50:49","2022-02-22 23:51:01","2022-02-22 23:50:49","1627","","5","15","","","","","","","","","","en","http://creativecommons.org/licenses/by/3.0/","","","","www.mdpi.com","","Number: 5 Publisher: Multidisciplinary Digital Publishing Institute","","C:\Users\cta4r\Zotero\storage\MMS8J6CQ\Ziolkowski 등 - 2022 - International Round Robin Test of Thermoelectric G.pdf; C:\Users\cta4r\Zotero\storage\3D3LGJW9\materials-1593197-supplementary.pdf; C:\Users\cta4r\Zotero\storage\G7MD5CF7\1627.html","","","metrology; reference sample; round robin; standardization; thermoelectric generator module; uncertainty","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DLDU96PP","journalArticle","2022","Lee, Jae Ki; Ryu, Byungki; Park, Sungjin; Son, Ji Hee; Park, Jongho; Jang, Jeongin; Oh, Min-Wook; Park, SuDong","Effect of microstructure on thermoelectric conversion efficiency in metastable δ-phase AgSbTe2","Acta Materialia","","1359-6454","10.1016/j.actamat.2021.117443","https://linkinghub.elsevier.com/retrieve/pii/S1359645421008223","Herein, the effect of AgSbTe2 microstructure on the thermoelectric conversion efficiency of an AgSbTe2-based alloy was studied. The as-sintered sample exhibited material separation into a multiphase mixture of cubic Sb-rich AgSbTe2 (Ag21Sb28Te51), monoclinic Ag2Te with an inhomogeneous distribution, and an Sb-rich zone. The samples were subjected to heat treatment for 24 h at 523, 573, and 673 K. The results indicated that AgSbTe2 was metastable against Ag2Te and Sb2Te3 at 573 K. The accelerated kinetics induced the separation of AgSbTe2 into less-Sb-rich δ’-AgSbTe2 and Sb2Te3 with sub-µm sizes. The observations also revealed that AgSbTe2 was stable against Ag2Te and Sb2Te3 at 673 K. Micrometer-scale Ag2Te precipitates and rhombohedral Sb2Te3 phases were dissolved in the main matrix. Furthermore, single-phase δ-AgSbTe2 was stabilized with nanoscale precipitates of Ag2Te and Sb-rich nanodots. The thermoelectric transport properties of the heat-treated samples were investigated. The results indicated that the thermoelectric performance of the single-phase metastable structure with nanoscale precipitates was superior to that of the multiphase structure. Multiphase AgSbTe2 exhibited a low thermal conductivity; however, the effective Seebeck coefficient was balanced by the presence of multiple phases. This resulted in a low thermoelectric power factor. Metastable single-phase AgSbTe2, with Ag2Te and Sb-rich nanodots, exhibited a high Seebeck coefficient with a slightly low p-type conductivity. This resulted in a high thermoelectric power factor, and the presence of nanoscale precipitates lowered the thermal conductivity. It was concluded that the thermoelectric performance of metastable single-phase δ-AgSbTe2 was superior to that of multiphase AgSbTe2.","2022-01-01","2021-10-28 03:15:02","2023-04-03 01:56:51","2021-11-16 10:43:22","117443","","","222","","Acta Materialia","","","","","","","","en","All rights reserved","","","","DOI.org (Crossref)","","","","C:\Users\cta4r\Zotero\storage\4RB5RGWL\1-s2.0-S1359645421008223-mmc1.docx; C:\Users\cta4r\Zotero\storage\QA6PCRD5\latecorrection_request_to_elsevier.txt; C:\Users\cta4r\Zotero\storage\ASX8BUQ2\Lee 등 - 2022 - Effect of microstructure on thermoelectric convers.pdf","","thermoelectric efficiency","Annealing; Thermoelectric; Nanostructured materials; Metastable phase; Metastable phases; Microstructure","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8AFRGTV7","journalArticle","2022","Park, Sungjin; Ryu, Byungki; Park, SuDong","Off-Centered Pb Interstitials in PbTe","Materials","","1996-1944","10.3390/ma15041272","https://www.mdpi.com/1996-1944/15/4/1272","Previous calculations have demonstrated that Te vacancies are energetically the major defects in PbTe. However, the Pb interstitials are also important because experiments have shown that the volume of Pb-rich PbTe increases at a higher Pb content. In this study, density functional theory calculations were used to investigate the defect properties of low-symmetry Pb interstitials in PbTe. By breaking the higher symmetry imposed on the on-centered interstitial defects, the lowest ground state of Pb interstitial defects is off-centered along the [1¯1¯1¯] direction. Because of the four multi-stable structures with low defect-formation energies, the defect density of Pb interstitials is expected to be approximately six times higher than previous predictions for PbTe synthesized at 900 K. In contrast to the on-centered Pb interstitials, the off-centered Pb interstitials in PbTe can exhibit long-range lattice relaxation in the [111] direction beyond a distance of 1 nm, indicating the potential formation of weak local dipoles. This result provides an alternative explanation for the emphanitic anharmonicity of PbTe in the high-temperature regime.","2022-02-09","2022-02-09 07:04:20","2022-06-15 23:54:59","2022-02-09 07:04:20","1272","","4","15","","","","","","","","","","en","http://creativecommons.org/licenses/by/3.0/","","","","www.mdpi.com","","Number: 4 Publisher: Multidisciplinary Digital Publishing Institute","","C:\Users\cta4r\Zotero\storage\U8IWXN96\Park 등 - 2022 - Off-Centered Pb Interstitials in PbTe.pdf; C:\Users\cta4r\Zotero\storage\KQB4MG8K\1272.html","","defect; first-principles","PbTe; off-centered; Pb interstitial; symmetry breaking","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RTRICBXM","journalArticle","2021","Camut, Julia; Ayachi, Sahar; Castillo-Hernández, Gustavo; Park, Sungjin; Ryu, Byungki; Park, Sudong; Frank, Adina; Stiewe, Christian; Müller, Eckhard; de Boor, Johannes","Overcoming Asymmetric Contact Resistances in Al-Contacted Mg2(Si,Sn) Thermoelectric Legs","Materials","","1996-1944","10.3390/ma14226774","https://www.mdpi.com/1996-1944/14/22/6774","Thermoelectric generators are a reliable and environmentally friendly source of electrical energy. A crucial step for their development is the maximization of their efficiency. The efficiency of a TEG is inversely related to its electrical contact resistance, which it is therefore essential to minimize. In this paper, we investigate the contacting of an Al electrode on Mg2(Si,Sn) thermoelectric material and find that samples can show highly asymmetric electrical contact resistivities on both sides of a leg (e.g., 10 µΩ·cm2 and 200 µΩ·cm2). Differential contacting experiments allow one to identify the oxide layer on the Al foil as well as the dicing of the pellets into legs are identified as the main origins of this behavior. In order to avoid any oxidation of the foil, a thin layer of Zn is sputtered after etching the Al surface; this method proves itself effective in keeping the contact resistivities of both interfaces equally low (&lt;10 µΩ·cm2) after dicing. A slight gradient is observed in the n-type leg’s Seebeck coefficient after the contacting with the Zn-coated electrode and the role of Zn in this change is confirmed by comparing the experimental results to hybrid-density functional calculations of Zn point defects.","2021-11-10","2021-11-10 12:59:35","2021-12-16 12:29:58","2021-11-10 12:59:35","6774","","22","14","","","","","","","","","","en","http://creativecommons.org/licenses/by/3.0/","","","","www.mdpi.com","","Number: 22 Publisher: Multidisciplinary Digital Publishing Institute","","C:\Users\cta4r\Zotero\storage\YNH7I79D\Acceptance-Certificate-materials-1431542.pdf; C:\Users\cta4r\Zotero\storage\BH584WVG\Camut 등 - 2021 - Overcoming Asymmetric Contact Resistances in Al-Co.pdf; C:\Users\cta4r\Zotero\storage\SR2PHCDP\materials-1431542-supplementary.pdf; C:\Users\cta4r\Zotero\storage\GIJZQBAH\6774.html","","","thermoelectrics; electrode; contact resistance; contacting; process; silicides; thermoelectric generator","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"88W3BB3E","journalArticle","2021","Park, Sungjin; Ryu, Byungki; Park, SuDong","Structural Analysis, Phase Stability, Electronic Band Structures, and Electric Transport Types of (Bi2)m(Bi2Te3)n by Density Functional Theory Calculations","Applied Sciences","","2076-3417","10.3390/app112311341","https://www.mdpi.com/2076-3417/11/23/11341","Thermoelectric power generation is a promising candidate for automobile energy harvesting technologies because it is eco-friendly and durable owing to direct power conversion from automobile waste heat. Because Bi&minus;Te systems are well-known thermoelectric materials, research on (Bi2)m(Bi2Te3)n homologous series can aid the development of efficient thermoelectric materials. However, to the best of our knowledge, (Bi2)m(Bi2Te3)n has been studied through experimental synthesis and measurements only. Therefore, we performed density functional theory calculations of nine members of (Bi2)m(Bi2Te3)n to investigate their structure, phase stability, and electronic band structures. From our calculations, although the total energies of all nine phases are slightly higher than their convex hulls, they can be metastable owing to their very small energy differences. The electric transport types of (Bi2)m(Bi2Te3)n do not change regardless of the exchange&ndash;correlation functionals, which cause tiny changes in the atomic structures, phase stabilities, and band structures. Additionally, only two phases (Bi8Te9, BiTe) became semimetallic or semiconducting depending on whether spin&ndash;orbit interactions were included in our calculations, and the electric transport types of the other phases were unchanged. As a result, it is expected that Bi2Te3, Bi8Te9, and BiTe are candidates for thermoelectric materials for automobile energy harvesting technologies because they are semiconducting.","2021-11-30","2021-11-30 11:00:51","2021-11-30 11:01:45","2021-11-30 11:00:51","11341","","23","11","","Appl. Sci.","","","","","","","","en","http://creativecommons.org/licenses/by/3.0/","","","","www.mdpi.com","","Number: 23 Publisher: Multidisciplinary Digital Publishing Institute","","C:\Users\cta4r\Zotero\storage\FA3W87GB\Park 등 - 2021 - Structural Analysis, Phase Stability, Electronic B.pdf; C:\Users\cta4r\Zotero\storage\6DEENX7L\11341.html","","","energy harvesting; phase stability; (Bi<sub>2</sub>)<sub>m</sub>(Bi<sub>2</sub>Te<sub>3</sub>)<sub>n</sub> homologous series; automobile; density functional theory calculations; electric transport types; electronic band structures; mixing energy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SLL53449","journalArticle","2018","Lee, Min Ho; Byeon, Do-Gyun; Rhyee, Jong-Soo; Ryu, Byungki","Correction: Defect chemistry and enhancement of thermoelectric performance in Ag-doped Sn1+δ−xAgxTe","Journal of Materials Chemistry A","","2050-7496","10.1039/C8TA90028K","https://pubs.rsc.org/en/content/articlelanding/2018/ta/c8ta90028k","Correction for ‘Defect chemistry and enhancement of thermoelectric performance in Ag-doped Sn1+δ−xAgxTe’ by Min Ho Lee et al., J. Mater. Chem. A, 2017, 5, 2235–2242.","2018-02-27","2018-02-19 12:06:50","2021-11-21 12:19:35","2021-11-01 10:54:31","4219-4219","","9","6","","J. Mater. Chem. A","Correction","","","","","","","en","All rights reserved","","","","pubs.rsc.org","","Publisher: The Royal Society of Chemistry","","C:\Users\cta4r\Zotero\storage\5TIHIBLX\Lee 등 - 2018 - Correction Defect chemistry and enhancement of th.pdf; C:\Users\cta4r\Zotero\storage\MQNQ9DZM\Lee 등 - 2018 - Correction Defect chemistry and enhancement of th.pdf; C:\Users\cta4r\Zotero\storage\YG58W72Q\C8TA90028K.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26YZDLB7","journalArticle","2020","Kim, Bong-Seo; Lee, Goeun; Lim, Hye-Jin; Jang, Jeongin; Lee, Ji Eun; Min, Bok-Ki; Joo, Sung-Jae; Park, Sungjin; Ryu, Byungki; Lee, Ho Seong","Thermoelectric Properties of Off-Stoichiometric Bi2Te2Se Compounds","Journal of Electronic Materials","","0361-5235, 1543-186X","10.1007/s11664-020-08258-9","http://link.springer.com/10.1007/s11664-020-08258-9","","2020-06-16","2020-06-23 15:28:20","2021-11-01 10:45:21","2020-06-23 15:28:20","5308","","","49","","","","","","","","","","en","All rights reserved","","","","Crossref","","","","C:\Users\cta4r\Zotero\storage\IGRCK7C7\Kim 등 - 2020 - Thermoelectric Properties of Off-Stoichiometric Bi.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YDAPQ9H2","journalArticle","2022","Kamila, Hasbuna; Ryu, Byungki; Ayachi, Sahar; Sankhla, Aryan; Mueller, Eckhard; de Boor, Johannes","Understanding the dopability of p-type Mg2(Si,Sn) by relating hybrid-density functional calculation results to experimental data","Journal of Physics: Energy","","2515-7655","10.1088/2515-7655/ac689d","https://iopscience.iop.org/article/10.1088/2515-7655/ac689d","It is crucial to reach a sufficiently high carrier concentration in order to optimize the thermoelectric (TE) material in the development of Mg2X (X= Si, Ge, and Sn)-based TE generators. While n-type Mg2(Si,Sn) has excellent TE properties, p-type shows suboptimal TE performance because of insufficient carrier concentration, in particular for Mg2Si and Si-rich Mg2(Si,Sn). A systematic investigation of Li-doped Mg2Si1-xSnx has been performed as Li, in contrast to other typical dopants, has a high solubility in the material system and has been shown to yield the highest reported carrier concentrations. We observe that the carrier concentration increases with Li content, but the dopant efficiency decreases. With respect to the Si:Sn ratio, we find a clear increase in maximum achievable carrier concentration and dopant efficiency with increasing Sn content. The trends can be understood by employing defect formation energies obtained within the hybrid-density functional theory (DFT) for the binaries. Further, we use a linear interpolation of the hybrid-DFT results from the binaries to the ternary Mg2(Si,Sn) compositions and a simple single parabolic band model to predict the maximal achievable carrier concentration for the solid solutions, providing a simple guideline for experimental work. Finally, we show that the approach is transferable to other material classes. This work highlights that, besides dopant solubility, the interplay between intrinsic and extrinsic defects determines the achievable carrier concentration.","2022-06-01","2022-06-01 15:39:02","2024-04-21 07:26:43","2022-06-01 15:39:02","035001","","3","4","","J. Phys. Energy","","","","","","","","en","All rights reserved","","","","DOI.org (Crossref)","","","","C:\Users\cta4r\Zotero\storage\BH9MPTHC\Kamila 등 - 2022 - Understanding the dopability of p-type Mg 2.pdf","","thermoelectric; defect; first-principles; expt and calc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"95KB8IGC","journalArticle","2022","Demeke, Wabi; Kim, Yongtae; Jung, Jiyoung; Chung, Jaywan; Ryu, Byungki; Ryu, Seunghwa","Neural network-assisted optimization of segmented thermoelectric power generators using active learning based on a genetic optimization algorithm","Energy Reports","","2352-4847","10.1016/j.egyr.2022.04.065","https://linkinghub.elsevier.com/retrieve/pii/S2352484722008290","Because the properties of thermoelectric (TE) materials are strongly dependent on temperature and differ considerably, segmented TE legs composed of multiple stacked TE materials have been investigated to provide efficient operation of TE devices. However, owing to the inherent nonlinearity that limits the application of conventional optimization approaches, the optimal configuration of segmented TEGs (STEGs) must have been sought heuristically. In this study, we propose a systematic approach that enables the efficient exploration and exploitation of the vast design space of STEGs by leveraging the fast inference of deep learning. First, we train a neural network (NN) model using a dataset generated from finite element analysis (FEA) for a single TE leg with four stacked segments from among 18 TE materials with varying segment lengths and external loads. We then use a genetic optimization algorithm (GOA) with our trained NN model to search for high-performance design candidates. The performance of the new candidates is computed and validated based on FEA, and the results are used to update the NN through an active learning technique. After iteratively performing the procedure, we can fine-tune the TE legs for optimal efficiency, optimal power, and given combinations of both power and efficiency. Furthermore, we discuss the physical origin of optimally performing STEGs.","2022-11-01","2022-05-21 00:38:59","2024-04-21 07:31:49","2022-05-21 00:38:59","6633-6644","","","8","","Energy Reports","","","","","","","","en","All rights reserved","","","","DOI.org (Crossref)","","","","C:\Users\cta4r\Zotero\storage\RDUH74SQ\Demeke 등 - 2022 - Neural network-assisted optimization of segmented .pdf","","thermoelectric; thermoelectric efficiency; machine learning; device; segmented","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SM4NFKBF","journalArticle","2022","Chung, Jaywan; Ryu, Byungki; Seo, Hyowon","Unique temperature distribution and explicit efficiency formula for one-dimensional thermoelectric generators under constant Seebeck coefficients","Nonlinear Analysis: Real World Applications","","1468-1218","10.1016/j.nonrwa.2022.103649","https://www.sciencedirect.com/science/article/pii/S1468121822000785","A thermoelectric generator converts a temperature difference into electrical energy. Its energy conversion efficiency is determined by the steady-state temperature distribution inside the generator. By assuming the thermoelectric material in the generator has a temperature-independent Seebeck coefficient and the generator is one-dimensional, we show that the second-order integro-differential equation describing the inside temperature distribution has a unique solution for any given ratio of external load resistance to the internal resistance. Hence the efficiency is well defined. Furthermore, we show the efficiency has an explicit formula in terms of the temperature-dependent thermal conductivity and electrical resistivity of the thermoelectric material. On the contrary, the integro-differential equation may have multiple solutions if an external load resistance value is given instead of the external-load-to-internal resistance ratio.","2022-12-01","2022-06-11 15:44:35","2022-06-11 15:44:35","2022-06-11 15:44:35","103649","","","68","","Nonlinear Analysis: Real World Applications","","","","","","","","en","All rights reserved","","","","ScienceDirect","","","","C:\Users\cta4r\Zotero\storage\VCP68EZP\Chung 등 - 2022 - Unique temperature distribution and explicit effic.pdf; C:\Users\cta4r\Zotero\storage\28VIB8X7\S1468121822000785.html","","","Efficiency; Second-order integro-differential equations; Thermoelectric generators; Uniqueness and non-uniqueness of solutions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6F6VYFN9","journalArticle","2023","Cha, Sun-Kyung; Im, Seongil; Ryu, Byungki; Kim, Yong-Sung","Facile phase transition to β- from α-SnSe by uniaxial strain","Current Applied Physics","","1567-1739","10.1016/j.cap.2022.10.011","https://www.sciencedirect.com/science/article/pii/S1567173922002590","We investigate the phase transition between uniaxially strained α- and β-SnSe using density functional theory calculations and suggest that uniaxial strain can enable a facile phase transition to the β phase. Increasing the interlayer spacing along the a-axis and, more effectively, applying compressive strain in the corrugated direction along the c-axis in α-SnSe are found to decrease the β-phase energy with respect to α. Where the phase transition temperature Tc of unconstrained SnSe is 800 K, the Tc of a-axis +2.6% tensile strained α-SnSe is estimated to be 600 K, while the Tc of c-axis −3.8% compressive strained α-SnSe is estimated to be 400 K. The uniaxial strain engineering can lower the optimal operation temperature of SnSe-based thermoelectric applications.","2023-01-01","2022-11-02 02:11:08","2022-11-12 03:39:12","2022-11-12 03:38:34","45-52","","","45","","Current Applied Physics","","","","","","","","en","All rights reserved","","","","ScienceDirect","","","","C:\Users\cta4r\Zotero\storage\KBFF7L8F\Cha 등 - 2023 - Facile phase transition to β- from α-SnSe by uniax.pdf; C:\Users\cta4r\Zotero\storage\7BLJJCXC\S1567173922002590.html","","","Thermoelectric; SnSe; Phase transition; Strain; Tin selenide","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66JWKA2L","journalArticle","2022","Ahn, Kyunghan; Kim, Ga Hye; Kim, Se-Jun; Kim, Jihyun; Ryu, Gi-Seong; Lee, Paul; Ryu, Byungki; Cho, Jung Young; Kim, Yong-Hoon; Kang, Joohoon; Kim, Hyungjun; Noh, Yong-Young; Kim, Myung-Gil","Highly Conductive p-Type Transparent Conducting Electrode with Sulfur-Doped Copper Iodide","Chemistry of Materials","","0897-4756","10.1021/acs.chemmater.2c02603","https://doi.org/10.1021/acs.chemmater.2c02603","Although n-type transparent conductors have been commercialized with high optical transmittance and electrical conductivity, the realization of their p-type counterparts has been a challenging problem. Here, we report the synthesis of a highly conductive transparent p-type sulfur-doped CuI (CuI:S) thin film using a liquid-iodination method with a thiol additive. The CuI:S film shows a remarkably high electrical conductivity of 511 S cm–1 with an optical transmittance of greater than 80%. Furthermore, additional hole doping of CuI:S with H2O2 treatment improves the electrical conductivity to 596 S cm–1. Consequently, CuI:S exhibits a record-high figure of merit (FOM) value of 63,000 M Ω–1 (73,000 M Ω–1 with H2O2 treatment), which is ∼370% (∼430% with H2O2 treatment) higher than the previously reported record-high FOM value. The highly conducting CuI:S electrode is successfully applied as transparent conducting electrodes of the organic light-emitting diode and transparent p-type thin-film transistor. The liquid-iodination chemical method with unconventional control of the reaction parameters can be generalized to produce high-quality metal halide thin films, allowing them to be applicable for transparent electronics and optoelectronics.","2022-12-13","2022-11-24 13:32:23","2022-12-14 14:27:02","2022-12-14 14:26:45","10517-10527","","23","34","","Chem. Mater.","","","","","","","","","All rights reserved","","","","ACS Publications","","Publisher: American Chemical Society","","C:\Users\cta4r\Zotero\storage\VA6532QG\Ahn 등 - 2022 - Highly Conductive p-Type Transparent Conducting El.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KZS955PB","journalArticle","2023","Ziolkowski, Pawel; Edler, Frank; Stiewe, Christian; Haupt, Sebastian; Huang, Kai; Ryu, Byungki; Park, SuDong; Dasgupta, Titas; Sahu, Prashant; Taubmann, Rebekka; Müller, Eckhard","Qualification of Fe0.95Co0.05Si2 as a reference material for high temperature measurement of the thermoelectric power factor","Measurement","","0263-2241","10.1016/j.measurement.2022.112359","https://www.sciencedirect.com/science/article/pii/S026322412201555X","Precise characterization of thermoelectric (TE) materials is mandatory for a meaningful validation of scientific results, focusing on traceable determination of the Seebeck coefficient (S), the electric (σ) and thermal (κ) conductivity. These properties form the thermoelectric figure of merit zT = (S2σ/κ)T, which is used for assessment of TE conversion efficiency with respect to the absolute temperature T. The level of metrological standardization is characterized to date by available reference samples for the Seebeck coefficient, publications on best practice measurement approaches, and accomplished international round robin (RR) campaigns on transport property measurements. We report on the qualification of β-Fe0.95Co0.05Si2 (FeSi2) as the first semiconducting high temperature reference material for the TE power factor (PF = S2σ), which is currently developed by the German Aerospace Center (DLR) and the Physikalisch-Technische Bundesanstalt (PTB). The relation between the size of FeSi2 compacts obtained by current-assisted short time sintering and the resulting functional homogeneity of the material is presented, which is studied by spatially resolved Seebeck coefficient measurements at room temperature. Data from temperature dependent characterization of the PF is provided to assess functional stability and homogeneity under integral measurement conditions. The outcome of certification measurements at PTB report on individual uncertainty contributions as the base for a later testimony of FeSi2 as a metrological reference for the PF. Integral measurements have been expanded to further comparative test results obtained by the Korea Electrotechnology Research Institute (KERI), the Indian Institute of Technology Bombay (IITB), and the Netzsch Gerätebau GmbH. The findings give evidence of an excellent homogeneity, reproducibility and stability with low standard deviations for S and σ far below typical measurement uncertainties, which effectively demonstrates the suitability of FeSi2 as a future reference material for TE metrology at elevated temperatures up to 1000 K.","2023-02-15","2022-12-14 14:23:46","2023-01-05 02:01:05","2023-01-05 02:00:40","112359","","","207","","Measurement","","","","","","","","en","All rights reserved","","","","ScienceDirect","","","","C:\Users\cta4r\Zotero\storage\UDBUI6NQ\Ziolkowski 등 - 2023 - Qualification of Fe0.95Co0.05Si2 as a reference ma.pdf; C:\Users\cta4r\Zotero\storage\G8J95AQY\S026322412201555X.html","","","Thermoelectric; Standardization; Power factor; Certification; Power Factor; Reference Material; Reference material","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
